REGION_ID,MON_YEAR,REGION,STATE,SECTOR,CATEGORY,FUEL,UTILITY,STATION,INSTALLED CAPACITY,PROGRAM GENERATION,ACTUAL GENERATION
REG2,Mar-2015,WESTERN,MADHYA PRADESH,STATE,HYDRO,HYDRO,MPPGCL,BANSAGAR TONS-III  HPS,60,0,23.89
REG1,Mar-2015,NORTHERN,UTTARAKHAND,STATE,HYDRO,HYDRO,UJVNL,CHILLA  HPS,144,50,62.1
REG1,Mar-2015,NORTHERN,UTTAR PRADESH,CENTRAL,THERMAL,COAL,NTPC Ltd.,DADRI (NCTPP),1820,1163,838.59
REG3,Mar-2015,SOUTHERN,TELANGANA,STATE,THERMAL,COAL,NA,KOTHAGUDEM TPS,720,411,474.74
REG1,Mar-2015,NORTHERN,UTTARAKHAND,STATE,HYDRO,HYDRO,UJVNL,KULHAL  HPS,30,9,13.89
REG4,Mar-2015,EASTERN,BIHAR,CENTRAL,THERMAL,COAL,NTPC Ltd.,MUZAFFARPUR TPS,220,58,114.07
REG3,Mar-2015,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,NARIAMANGLAM  HPS,70,11,18.82
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,CENTRAL,HYDRO,HYDRO,SJVNL,NATHPA JHAKRI HPS,1500,233,247.95
REG3,Mar-2015,SOUTHERN,TAMIL NADU,CENTRAL,THERMAL,LIGNITE,NLC,NEYVELI TPS-II,1470,921,1068.73
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,GAS,GVKP&IL,JEGURUPADU CCPP,455.4,77,91.05
REG2,Mar-2015,WESTERN,MADHYA PRADESH,STATE,THERMAL,COAL,MPPGCL,AMARKANTAK EXT TPS,450,267,155.88
REG1,Mar-2015,NORTHERN,HARYANA,STATE,THERMAL,COAL,HPGCL,PANIPAT TPS,1360,536,30.99
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,PAPANASAM  HPS.,32,7,5.97
REG2,Mar-2015,WESTERN,MAHARASHTRA,STATE,THERMAL,COAL,MAHAGENCO,PARAS TPS,500,298,147.38
REG2,Mar-2015,WESTERN,MAHARASHTRA,STATE,THERMAL,COAL,MAHAGENCO,BHUSAWAL TPS,1420,625,628.47
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,CENTRAL,HYDRO,HYDRO,NHPC,CHAMERA- II  HPS,300,81,109.99
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,THERMAL,COAL,TNGDCL,TUTICORIN TPS,1050,716,739.3
REG2,Mar-2015,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,GAS,ESSAR,ESSAR CCPP,515,0,0
REG2,Mar-2015,WESTERN,MADHYA PRADESH,STATE,HYDRO,HYDRO,MPPGCL,BARGI  HPS,90,30,45.97
REG3,Mar-2015,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,SABARIGIRI  HPS.,300,157,159.72
REG3,Mar-2015,SOUTHERN,TAMIL NADU,PRIVATE IPP,THERMAL,DIESEL,SAMALPATI,SAMALPATTI DG,105.7,23,4.57
REG4,Mar-2015,EASTERN,ORISSA,CENTRAL,THERMAL,COAL,NTPC Ltd.,TALCHER STPS,3000,1993,2214.06
REG4,Mar-2015,EASTERN,SIKKIM,CENTRAL,HYDRO,HYDRO,NHPC,TEESTA V HPS,510,102,101.75
REG2,Mar-2015,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,JPL,OP JINDAL TPS,1000,691,517.53
REG2,Mar-2015,WESTERN,MADHYA PRADESH,CENTRAL,HYDRO,HYDRO,NHDC,OMKARESHWAR  HPS,520,110,89.84
REG1,Mar-2015,NORTHERN,RAJASTHAN,CENTRAL,THERMAL,GAS,NTPC Ltd.,ANTA CCPP,419.33,142,59.66
REG3,Mar-2015,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,KALINADI SUPA  HPS,100,53,70.03
REG5,Mar-2015,NORTH EASTERN,ASSAM,CENTRAL,THERMAL,GAS,NEEPCO.,KATHALGURI CCPP,291,156,150.2
REG3,Mar-2015,SOUTHERN,KERALA,CENTRAL,THERMAL,NAPTHA,NTPC Ltd.,R. GANDHI CCPP (Liq.),359.58,28,0
REG4,Mar-2015,EASTERN,ORISSA,STATE,HYDRO,HYDRO,OHPC,RENGALI  HPS.,250,26,8.39
REG3,Mar-2015,SOUTHERN,KARNATAKA,PRIVATE IPP,THERMAL,COAL,JSWEL,TORANGALLU TPS(SBU-II),600,425,466.05
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,PRIVATE IPP,HYDRO,HYDRO,E.P.P.L.,MALANA-II  HPS,100,8,0
REG2,Mar-2015,WESTERN,CHHATTISGARH,CENTRAL,THERMAL,COAL,NTPC Ltd.,SIPAT STPS,2980,1802,1808.26
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,THERMAL,GAS,TNGDCL,VALUTHUR CCPP,186.2,85,66.8
REG1,Mar-2015,NORTHERN,RAJASTHAN,CENTRAL,THERMAL,LIGNITE,NLC,BARSINGSAR LIGNITE,250,152,143.51
REG4,Mar-2015,EASTERN,JHARKHAND,STATE,THERMAL,COAL,TVNL,TENUGHAT TPS,420,217,210.63
REG4,Mar-2015,EASTERN,WEST BENGAL,STATE,HYDRO,HYDRO,WBSEDCL,JALDHAKA  HPS ST-I,27,4,7.98
REG3,Mar-2015,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,SHOLAYAR  HPS.,54,26,33.36
REG4,Mar-2015,EASTERN,WEST BENGAL,STATE,THERMAL,COAL,WBPDC,SAGARDIGHI TPS,600,305,388.55
REG1,Mar-2015,NORTHERN,RAJASTHAN,PRIVATE IPP,THERMAL,LIGNITE,RWPL (JSW),JALIPA KAPURDI TPP,1080,453,645.48
REG2,Mar-2015,WESTERN,MAHARASHTRA,STATE,HYDRO,HYDRO,MAHAGENCO,BHIRA TAIL RACE  HPS,80,4,5.26
REG1,Mar-2015,NORTHERN,UTTARAKHAND,PRIVATE IPP,HYDRO,HYDRO,JPPVL,VISHNU PRAYAG  HPS,400,56,60.62
REG4,Mar-2015,EASTERN,WEST BENGAL,CENTRAL,HYDRO,HYDRO,NHPC,TEESTA LOW DAM-III HPS,132,22,15.16
REG2,Mar-2015,WESTERN,GUJARAT,STATE,THERMAL,GAS,GSEGL,HAZIRA CCPP EXT,351,0,0
REG2,Mar-2015,WESTERN,MAHARASHTRA,PRIVATE IPP,HYDRO,HYDRO,DLHP,BHANDARDHARA  HPS ST-II,34,7,2.86
REG4,Mar-2015,EASTERN,JHARKHAND,PRIVATE IPP,THERMAL,COAL,ADHUNIK,MAHADEV PRASAD STPP,540,256,158.95
REG2,Mar-2015,WESTERN,MADHYA PRADESH,STATE,THERMAL,COAL,MPPGCL,SHRI SINGHAJI TPP,1200,223,311.64
REG2,Mar-2015,WESTERN,MADHYA PRADESH,PRIVATE IPP,THERMAL,COAL,JHAPL,SEIONI TPP,0,0,0
REG2,Mar-2015,WESTERN,MADHYA PRADESH,PRIVATE IPP,THERMAL,COAL,JPPVL,NIGRI TPP,1320,0,233.21
REG2,Mar-2015,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,SKS,BINJKOTE TPP,0,0,0
REG2,Mar-2015,WESTERN,MAHARASHTRA,PRIVATE IPP,THERMAL,COAL,IBPL,AMARAVATI TPS,810,227,166.5
REG2,Mar-2015,WESTERN,MAHARASHTRA,PRIVATE IPP,THERMAL,COAL,IBPL,NASIK (P) TPS,270,200,0
REG4,Mar-2015,EASTERN,BIHAR,CENTRAL,THERMAL,COAL,NTPCIR,NABI NAGAR TPP,0,0,0
REG5,Mar-2015,NORTH EASTERN,TRIPURA,CENTRAL,THERMAL,GAS,NEEPCO.,MONARCHAK CCPP,0,0,0
REG2,Mar-2015,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,ACB,CHAKABURA TPP,30,0,21.27
REG2,Mar-2015,WESTERN,MADHYA PRADESH,PRIVATE IPP,THERMAL,COAL,RPL,SASAN UMTPP,3300,738,1439.81
REG2,Mar-2015,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,WPCL,AKALTARA TPS,1200,223,302.87
REG2,Mar-2015,WESTERN,MAHARASHTRA,CENTRAL,THERMAL,COAL,NTPC Ltd.,MAUDA TPS,1000,319,204.62
REG1,Mar-2015,NORTHERN,PUNJAB,PRIVATE IPP,THERMAL,COAL,NPL,RAJPURA TPP,1400,260,415.41
REG3,Mar-2015,SOUTHERN,KERALA,PRIVATE IPP,THERMAL,NAPTHA,BSES(C),COCHIN CCPP (Liq.),174,4,0
REG4,Mar-2015,EASTERN,WEST BENGAL,STATE,THERMAL,COAL,DPL,D.P.L. TPS,880,175,142.44
REG2,Mar-2015,WESTERN,MAHARASHTRA,PRIVATE,THERMAL,COAL,RIL (DAHANU),DAHANU TPS,500,372,341.82
REG3,Mar-2015,SOUTHERN,TELANGANA,STATE,HYDRO,HYDRO,NA,LOWER SILERU  HPS,460,113,134.47
REG2,Mar-2015,WESTERN,GUJARAT,CENTRAL,NUCLEAR,NUCLEAR,NPC,KAKRAPARA,440,278,311
REG1,Mar-2015,NORTHERN,RAJASTHAN,STATE,THERMAL,COAL,RRVUNL,KOTA TPS,1240,876,650.73
REG2,Mar-2015,WESTERN,GUJARAT,STATE,THERMAL,LIGNITE,GSECL,KUTCH LIG. TPS,290,173,151.29
REG5,Mar-2015,NORTH EASTERN,MEGHALAYA,STATE,HYDRO,HYDRO,MeECL,KYRDEMKULAI  HPS.,60,5,5.27
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,STATE,HYDRO,HYDRO,APGENCO,NAGARJUN SGR RBC   HPS,90,5,4.92
REG5,Mar-2015,NORTH EASTERN,ASSAM,STATE,THERMAL,GAS,APGPCL,NAMRUP CCPP,95,34,27.59
REG5,Mar-2015,NORTH EASTERN,ASSAM,STATE,THERMAL,GAS,APGPCL,NAMRUP ST,24,6,0
REG2,Mar-2015,WESTERN,MAHARASHTRA,STATE,THERMAL,COAL,MAHAGENCO,PARLI TPS,1130,295,457.51
REG3,Mar-2015,SOUTHERN,TAMIL NADU,CENTRAL,THERMAL,LIGNITE,NLC,NEYVELI ( EXT) TPS,420,282,314.67
REG5,Mar-2015,NORTH EASTERN,MANIPUR,STATE,THERMAL,DIESEL,"ED, Manipur",LEIMAKHONG DG,36,0,0
REG5,Mar-2015,NORTH EASTERN,MANIPUR,CENTRAL,HYDRO,HYDRO,NHPC,LOKTAK  HPS.,105,24,11.16
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,ALIYAR  HPS.,60,8,9.32
REG1,Mar-2015,NORTHERN,PUNJAB,STATE,HYDRO,HYDRO,PSPCL,ANANDPUR SAHIB HPS,134,66,29.4
REG1,Mar-2015,NORTHERN,PUNJAB,STATE,THERMAL,COAL,PSPCL,ROPAR TPS,1260,770,147.14
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,GAS,BSES(P),PEDDAPURAM CCPP,220,34,0
REG2,Mar-2015,WESTERN,GUJARAT,CENTRAL,THERMAL,GAS,NTPC Ltd.,GANDHAR CCPP,657.39,101,85.92
REG2,Mar-2015,WESTERN,MAHARASHTRA,PRIVATE,HYDRO,HYDRO,TATA MAH.,BHIVPURI  HPS,75,29,34
REG4,Mar-2015,EASTERN,WEST BENGAL,PRIVATE,THERMAL,COAL,CESC,TITAGARH TPS,240,152,99.86
REG2,Mar-2015,WESTERN,MAHARASHTRA,PRIVATE,THERMAL,COAL,TATA PCL,TROMBAY TPS,1400,501,509.5
REG2,Mar-2015,WESTERN,GUJARAT,STATE,THERMAL,COAL,GSECL,UKAI TPS,1350,498,608.2
REG5,Mar-2015,NORTH EASTERN,MEGHALAYA,STATE,HYDRO,HYDRO,MeECL,UMIAM HPS ST-IV,60,5,6.82
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,STATE,THERMAL,COAL,APGENCO,Dr. N.TATA RAO TPS,1760,1155,1129.9
REG1,Mar-2015,NORTHERN,DELHI,STATE,THERMAL,COAL,IPGPCL,RAJGHAT TPS,135,43,26.15
REG2,Mar-2015,WESTERN,MADHYA PRADESH,STATE,HYDRO,HYDRO,MPPGCL,RAJGHAT  HPS,45,5,3.82
REG1,Mar-2015,NORTHERN,HARYANA,CENTRAL,THERMAL,GAS,NTPC Ltd.,FARIDABAD CCPP,431.59,146,108.59
REG3,Mar-2015,SOUTHERN,TELANGANA,STATE,HYDRO,HYDRO,NA,PRIYADARSHNI  JURALA  HPS,234,0,0
REG1,Mar-2015,NORTHERN,RAJASTHAN,CENTRAL,NUCLEAR,NUCLEAR,DAE,DAE (RAJASTHAN),100,0,0
REG4,Mar-2015,EASTERN,WEST BENGAL,STATE,THERMAL,COAL,WBPDC,SANTALDIH TPS,980,272,345.83
REG2,Mar-2015,WESTERN,MAHARASHTRA,CENTRAL,NUCLEAR,NUCLEAR,NPC,TARAPUR,1400,618,807.76
REG5,Mar-2015,NORTH EASTERN,ASSAM,STATE,HYDRO,HYDRO,APGPCL,KARBI LANGPI  HPS.,100,6,12.13
REG1,Mar-2015,NORTHERN,UTTARAKHAND,CENTRAL,HYDRO,HYDRO,THDC,TEHRI ST-1  HPS,1000,242,202.88
REG3,Mar-2015,SOUTHERN,TAMIL NADU,PRIVATE IPP,THERMAL,GAS,PPNPGCL,P.NALLUR CCPP,330.5,85,0
REG4,Mar-2015,EASTERN,ANDAMAN NICOBAR,STATE,THERMAL,DIESEL,A&N ADM,AND. NICOBAR DG,40.05,13,3.78
REG2,Mar-2015,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,COAL,APL,MUNDRA TPS,4620,2651,1935.13
REG2,Mar-2015,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,GAS,TOR. POW. (SUGEN),SUGEN CCPP,1147.5,63,254.77
REG1,Mar-2015,NORTHERN,JAMMU AND KASHMIR,CENTRAL,HYDRO,HYDRO,NHPC,SEWA-II  HPS,120,79,91.92
REG1,Mar-2015,NORTHERN,UTTAR PRADESH,STATE,THERMAL,COAL,UPRVUNL,HARDUAGANJ TPS,665,421,257.08
REG2,Mar-2015,WESTERN,CHHATTISGARH,STATE,HYDRO,HYDRO,CSPGCL,HASDEOBANGO  HPS,120,10,4.82
REG4,Mar-2015,EASTERN,ORISSA,STATE,HYDRO,HYDRO,OHPC,UPPER KOLAB  HPS.,320,54,63.67
REG3,Mar-2015,SOUTHERN,TELANGANA,STATE,THERMAL,COAL,NA,RAMAGUNDEM - B TPS,62.5,40,0
REG2,Mar-2015,WESTERN,MAHARASHTRA,STATE,HYDRO,HYDRO,MAHAGENCO,GHATGHAR  PSS  HPS,250,35,30.05
REG3,Mar-2015,SOUTHERN,TAMIL NADU,CENTRAL,THERMAL,LIGNITE,NLC,NEYVELI TPS-II EXP,500,140,61.48
REG3,Mar-2015,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,KUTTIYADI ADDL. EXTN.,100,0,0
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,STATE,HYDRO,HYDRO,APGENCO,NAGARJUN SGR  TPD,0,5,1.05
REG1,Mar-2015,NORTHERN,DELHI,STATE,THERMAL,GAS,IPGPCL,PRAGATI CCGT-III,1500,62,198.69
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,PRIVATE IPP,HYDRO,HYDRO,LGPPL,BUDHIL HPS,70,10,4.65
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,CENTRAL,HYDRO,HYDRO,SJVNL,RAMPUR HPS,412.02,79.9,66.01
REG5,Mar-2015,NORTH EASTERN,TRIPURA,CENTRAL,THERMAL,GAS,ONGC,TRIPURA CCPP,726.6,217,184.76
REG2,Mar-2015,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,JPL,TAMNAR TPP,1800,223,314.08
REG5,Mar-2015,NORTH EASTERN,MEGHALAYA,STATE,HYDRO,HYDRO,MeECL,NEW UMTRU,0,0,0
REG1,Mar-2015,NORTHERN,UTTAR PRADESH,PRIVATE IPP,THERMAL,COAL,BEPL,KUNDARKI TPS,90,46,0.82
REG1,Mar-2015,NORTHERN,UTTAR PRADESH,PRIVATE IPP,THERMAL,COAL,BEPL,MAQSOODPUR TPS,90,46,0
REG2,Mar-2015,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,VESPL,KATGHORA TPP,35,0,0
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,CENTRAL,HYDRO,HYDRO,NHPC,PARBATI-III HPS,520,22,25.69
REG4,Mar-2015,EASTERN,ORISSA,PRIVATE IPP,THERMAL,COAL,GMR ENERG,KAMALANGA TPS,1050,260,576.84
REG1,Mar-2015,NORTHERN,UTTAR PRADESH,PRIVATE IPP,THERMAL,COAL,BEPL,BARKHERA TPS,90,46,0
REG2,Mar-2015,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,DBPCL,BADADARHA,0,0,0
REG2,Mar-2015,WESTERN,MADHYA PRADESH,STATE,HYDRO,HYDRO,MPPGCL,BANSAGAR TONS-1  HPS,315,70,91.97
REG2,Mar-2015,WESTERN,MADHYA PRADESH,CENTRAL,THERMAL,COAL,NTPC Ltd.,VINDHYACHAL STPS,4260,2563,2448.5
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,PRIVATE IPP,HYDRO,HYDRO,JHPL,BASPA  HPS,300,31,30.98
REG1,Mar-2015,NORTHERN,RAJASTHAN,STATE,THERMAL,GAS,RRVUNL,DHOLPUR CCPP,330,42,50.66
REG2,Mar-2015,WESTERN,MAHARASHTRA,STATE,THERMAL,COAL,MAHAGENCO,KORADI TPS,1040,226,191.51
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,KUNDAH  HPS.,555,106,82.3
REG3,Mar-2015,SOUTHERN,KARNATAKA,PRIVATE IPP,THERMAL,DIESEL,BELLARY,BELLARY DG,25.2,0,0
REG3,Mar-2015,SOUTHERN,KARNATAKA,CENTRAL,NUCLEAR,NUCLEAR,NPC,KAIGA,880,505,566.87
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,CENTRAL,HYDRO,HYDRO,NHPC,BAIRA SIUL  HPS,180,70,103.79
REG5,Mar-2015,NORTH EASTERN,NAGALAND,CENTRAL,HYDRO,HYDRO,NEEPCO.,DOYANG  HPS.,75,5,3.62
REG4,Mar-2015,EASTERN,ORISSA,STATE,HYDRO,HYDRO,OHPC,HIRAKUD HPS,347.5,56,57.42
REG4,Mar-2015,EASTERN,ORISSA,STATE,THERMAL,COAL,OPGC,IB VALLEY TPS,420,278,299.9
REG1,Mar-2015,NORTHERN,DELHI,STATE,THERMAL,GAS,IPGPCL,PRAGATI CCPP,330.4,213,128.46
REG2,Mar-2015,WESTERN,GUJARAT,STATE,HYDRO,HYDRO,SSNNL,S SAROVAR RBPH  HPS,1200,83,159.16
REG3,Mar-2015,SOUTHERN,TAMIL NADU,PRIVATE IPP,THERMAL,DIESEL,MADURAI P,SAMAYANALLUR DG,106.001,30,2.96
REG2,Mar-2015,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,GAS,GIPCL,BARODA CCPP,160,14,0.49
REG2,Mar-2015,WESTERN,MADHYA PRADESH,STATE,THERMAL,COAL,MPPGCL,SATPURA TPS,1330,583,592.55
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,CENTRAL,THERMAL,COAL,NTPC Ltd.,SIMHADRI,2000,1280,1425.56
REG3,Mar-2015,SOUTHERN,TELANGANA,STATE,HYDRO,HYDRO,NA,SRISAILAM LB  HPS,900,98,78.58
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,GAS,GMR ENERG,GMR Energy Ltd - Kakinada,220,0,0
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,GAS,SPGL,GODAVARI CCPP,208,88,54.55
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,GAS,KONDAPALI,KONDAPALLI  EXTN CCPP .,366,0,0
REG2,Mar-2015,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,LANCO,PATHADI TPP,600,201,172.09
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,STATE,HYDRO,HYDRO,HPSEB,GIRI BATA HPS,60,6,24.61
REG1,Mar-2015,NORTHERN,JAMMU AND KASHMIR,CENTRAL,HYDRO,HYDRO,NHPC,URI-I HPS,480,295,341.72
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,PARSON`S VALLEY  HPS.,30,4,10.98
REG5,Mar-2015,NORTH EASTERN,MEGHALAYA,CENTRAL,HYDRO,HYDRO,NEEPCO.,KHONDONG  HPS.,50,3,3.68
REG3,Mar-2015,SOUTHERN,TELANGANA,STATE,THERMAL,COAL,NA,KAKATIYA TPS,500,320,335.88
REG1,Mar-2015,NORTHERN,UTTARAKHAND,CENTRAL,HYDRO,HYDRO,THDC,KOTESHWAR HPS,400,103,87.53
REG4,Mar-2015,EASTERN,SIKKIM,PRIVATE IPP,HYDRO,HYDRO,GIL,CHUZACHEN HPS,99,15,14.88
REG4,Mar-2015,EASTERN,ORISSA,PRIVATE IPP,THERMAL,COAL,SEL,STERLITE TPP,2400,755,626.58
REG3,Mar-2015,SOUTHERN,KARNATAKA,PRIVATE IPP,THERMAL,COAL,UPCL,UDUPI TPP,1200,717,626.18
REG4,Mar-2015,EASTERN,SIKKIM,PRIVATE IPP,HYDRO,HYDRO,TUL,TEESTA-III HPS,0,136,0
REG4,Mar-2015,EASTERN,JHARKHAND,PRIVATE IPP,THERMAL,COAL,CPL,MAITRISHI USHA TPS,0,0,0
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,STATE,HYDRO,HYDRO,APGENCO,NAGARJUN SGR RBC EXTN. HPS,0,0,0
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,STATE,HYDRO,HYDRO,APGENCO,LOWER JURALA HPS,0,0,0
REG2,Mar-2015,WESTERN,CHHATTISGARH,PRIVATE IPP,THERMAL,COAL,SCPL,RATIJA TPS,50,23,29.17
REG2,Mar-2015,WESTERN,GUJARAT,PRIVATE IPP,THERMAL,THERMAL,TOR. POW. (UNOSUGEN),DGEN MEGA CCPP,1200,0,0
REG2,Mar-2015,WESTERN,MAHARASHTRA,PRIVATE IPP,THERMAL,COAL,GEPL,GEPL TPP Ph-I,120,0,0
REG5,Mar-2015,NORTH EASTERN,TRIPURA,STATE,THERMAL,GAS,TSECL,BARAMURA GT,58.5,29,22.63
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,THERMAL,NAPTHA,TNGDCL,BASIN BRIDGE GT (Liq.),120,0,1.82
REG4,Mar-2015,EASTERN,WEST BENGAL,STATE,HYDRO,HYDRO,WBSEDCL,RAMMAM  HPS.,50,8,9.15
REG5,Mar-2015,NORTH EASTERN,ARUNACHAL PRADESH,CENTRAL,HYDRO,HYDRO,NEEPCO.,RANGANADI  HPS.,405,50,27.04
REG1,Mar-2015,NORTHERN,UTTARAKHAND,STATE,HYDRO,HYDRO,UJVNL,CHIBRO (YAMUNA)  HPS,240,40,85.52
REG1,Mar-2015,NORTHERN,UTTARAKHAND,CENTRAL,HYDRO,HYDRO,NHPC,DHAULI GANGA  HPS,280,33,43.22
REG2,Mar-2015,WESTERN,GUJARAT,STATE,THERMAL,GAS,GSECL,DHUVARAN CCPP,594.72,24,12.64
REG4,Mar-2015,EASTERN,ORISSA,STATE,HYDRO,HYDRO,OHPC,MACHKUND  HPS,114.75,28,64.95
REG1,Mar-2015,NORTHERN,UTTAR PRADESH,STATE,THERMAL,COAL,UPRVUNL,PARICHHA TPS,1140,690,497.69
REG1,Mar-2015,NORTHERN,UTTARAKHAND,STATE,HYDRO,HYDRO,UJVNL,KHATIMA  HPS,41.4,5.5,0
REG1,Mar-2015,NORTHERN,UTTARAKHAND,STATE,HYDRO,HYDRO,UJVNL,RAMGANGA  HPS,198,54,8.12
REG3,Mar-2015,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,KODASALI  HPS,120,23,39.12
REG4,Mar-2015,EASTERN,WEST BENGAL,STATE,THERMAL,COAL,WBPDC,KOLAGHAT TPS,1260,566,625.44
REG2,Mar-2015,WESTERN,MAHARASHTRA,STATE,HYDRO,HYDRO,MAHAGENCO,KOYNA-II  HPS,320,0,59.31
REG2,Mar-2015,WESTERN,MAHARASHTRA,STATE,HYDRO,HYDRO,MAHAGENCO,KOYNA-IV  HPS,1000,178,115.1
REG3,Mar-2015,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,KUTTIYADI  HPS.,125,44,60.76
REG4,Mar-2015,EASTERN,BIHAR,CENTRAL,THERMAL,COAL,NTPC Ltd.,KAHALGAON TPS,2340,1359,1394.09
REG5,Mar-2015,NORTH EASTERN,ASSAM,STATE,THERMAL,GAS,APGPCL,LAKWA GT,157.2,62,81.27
REG3,Mar-2015,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,ALMATTI DPH  HPS,290,10,2.44
REG1,Mar-2015,NORTHERN,HIMACHAL PRADESH,CENTRAL,HYDRO,HYDRO,NHPC,CHAMERA- I  HPS,540,116,239.58
REG3,Mar-2015,SOUTHERN,KARNATAKA,PRIVATE IPP,THERMAL,COAL,JSWEL,TORANGALLU TPS(SBU-I),260,184,194.08
REG2,Mar-2015,WESTERN,GUJARAT,PRIVATE,THERMAL,COAL,TOR. POW. (UNOSUGEN),SABARMATI (D-F STATIONS),340,250,235.14
REG3,Mar-2015,SOUTHERN,ANDHRA PRADESH,PRIVATE IPP,THERMAL,GAS,VEMAGIRI,VEMAGIRI CCPP,370,0,0
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,BHAWANI KATTAL,30,1,15.5
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,PERIYAR  HPS.,140,2,9.03
REG3,Mar-2015,SOUTHERN,KERALA,STATE,HYDRO,HYDRO,KSEB,PORINGALKUTTU  HPS.,32,5,7.95
REG1,Mar-2015,NORTHERN,RAJASTHAN,CENTRAL,NUCLEAR,NUCLEAR,NPC,RAJASTHAN  A.P.S.,1080,682,710.18
REG3,Mar-2015,SOUTHERN,KARNATAKA,STATE,THERMAL,COAL,KPCL,RAICHUR TPS,1720,964,1135.67
REG2,Mar-2015,WESTERN,MADHYA PRADESH,STATE,THERMAL,COAL,MPPGCL,SANJAY GANDHI TPS,1340,769,282.46
REG3,Mar-2015,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,T B   DAM  HPS,36,0,16.8
REG5,Mar-2015,NORTH EASTERN,ASSAM,STATE,THERMAL,MULTI FUEL,APGPCL,CHANDRAPUR(ASSAM) TPS,60,0,0
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,METTUR TUNNEL  HPS.,200,5,0
REG2,Mar-2015,WESTERN,MAHARASHTRA,CENTRAL,THERMAL,GAS,RGPPL,RATNAGIRI CCPP II,740,37,0
REG3,Mar-2015,SOUTHERN,TAMIL NADU,STATE,HYDRO,HYDRO,TNGDCL,SARKARPATHY  HPS.,30,12,17.65
REG3,Mar-2015,SOUTHERN,KARNATAKA,STATE,HYDRO,HYDRO,KPCL,SHARAVATHI  HPS,1035,418,603.5
