2004.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
2005.0,N.A.,216.3,N.A.,322.2,142.7,N.A.,N.A.,0.0,139.0,92.7,0.0,0.0,N.A.
2006.0,N.A.,N.A.,N.A.,N.A.,0.0,N.A.,719.0,N.A.,784.7,323.0,124.7,0.0,N.A.
2007.0,28.1,0.0,59.1,0.0,N.A.,474.0,N.A.,0.0,N.A.,N.A.,8.0,3.0,N.A.
2008.0,N.A.,0.0,N.A.,0.0,113.7,N.A.,N.A.,357.5,289.2,N.A.,N.A.,6.9,N.A.
2009.0,15.0,N.A.,N.A.,0.0,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,0.0,N.A.
2010.0,0.0,N.A.,306.8,124.3,354.8,713.2,551.0,434.5,899.0,335.7,105.7,8.7,N.A.
