2009.0,0.0,0.0,13.3,11.3,50.5,145.1,182.1,242.9,144.2,125.0,118.0,0.0,1032.4
2010.0,46.2,9.6,14.8,5.5,128.9,179.9,293.0,234.0,245.9,189.6,167.1,133.4,1647.9
2004.0,80.4,24.9,9.3,80.9,40.6,187.8,267.5,86.3,87.9,120.4,48.5,0.0,1034.5
2005.0,9.1,0.0,14.8,16.6,46.2,151.3,114.0,116.6,346.5,378.4,142.5,0.5,1336.5
2006.0,0.0,0.0,52.0,58.7,89.5,191.0,195.6,374.1,220.3,45.8,46.4,0.0,1273.4
2007.0,0.0,0.0,4.1,29.3,135.3,379.5,49.1,150.4,317.2,158.5,1.3,0.0,1224.7
2008.0,10.2,55.6,72.2,42.4,63.3,86.6,235.6,231.2,241.5,22.0,8.7,0.0,1069.3
