2004.0,8.8,0.0,0.0,17.3,28.6,335.1,140.7,231.3,139.8,21.2,0.0,0.0,922.8
2005.0,18.0,26.0,19.6,8.0,2.0,77.3,239.2,157.0,N.A.,21.4,0.0,0.0,N.A.
2006.0,0.0,0.0,11.8,4.8,36.4,404.4,326.9,123.9,208.0,0.0,0.2,0.0,1116.4
2007.0,0.0,43.6,5.5,41.8,54.2,46.2,338.4,221.7,233.8,52.2,0.0,0.0,1037.4
2008.0,95.4,13.4,0.6,13.3,40.3,404.9,283.5,209.6,48.9,0.0,0.0,0.0,1109.9
2009.0,8.4,N.A.,0.4,2.4,73.7,68.4,194.8,152.5,269.0,17.0,11.8,2.3,N.A.
2010.0,0.2,3.4,0.0,0.0,25.8,97.8,202.7,202.9,50.3,91.0,6.4,2.8,683.3
