DATE,REGION,STATE NAME,MODE OF TRANSPORT,STATION NAME,UTILITY,SECTOR,CAPACITY,NORMATIVE STOCKS REQUIRED IN DAYS,DAILY REQUIREMENT,ACTUAL STOCK IMPORT,ACTUAL STOCK INDIGENOUS,ACTUAL STOCK TOTAL,ACTUAL STOCK DAYS,CRITICAL,SUPER CRITICAL,REMARKS
12/1/2013,SOUTHERN,ANDHRA PRADESH,RAIL,RAYALASEEMA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,1050,25,15.2,8.125,0,8.125,1,Critical,SuperCritical,Less Import
12/1/2013,SOUTHERN,ANDHRA PRADESH,RAIL,SIMHADRI,NTPC LIMITED.,CENTRAL,2000,25,28.1,0,0.982,0.982,0,Critical,SuperCritical,Less receipt - MCL
12/1/2013,SOUTHERN,ANDHRA PRADESH,PITHEAD,RAMAGUNDEM STPS,NTPC LIMITED.,CENTRAL,2600,15,38.7,0,32.029,32.029,1,Critical,SuperCritical,Less Import
12/1/2013,SOUTHERN,ANDHRA PRADESH,RAIL,KAKATIYA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,500,25,6.8,0,35.106,35.106,5,Critical,NA,Less Receipt
12/1/2013,SOUTHERN,ANDHRA PRADESH,RAIL,KOTHAGUDEM TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,1720,20,22.3,0,70.308,70.308,3,Critical,SuperCritical,Less Receipt
12/1/2013,SOUTHERN,ANDHRA PRADESH,RAIL,Dr. N.TATA RAO TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,1760,20,27.2,26.262,92.019,118.281,4,Critical,NA,Less receipt - MCL
12/1/2013,EASTERN,BIHAR,RAIL,MUZAFFARPUR TPS,KANTI BIJLEE UTPADAN NIGAM LTD.,CENTRAL,220,20,1.1,0,3.31,3.31,3,Critical,SuperCritical,Under R & M
12/1/2013,EASTERN,BIHAR,RAIL,BARAUNI TPS,BIHAR STATE ELECTRICITY BOARD,STATE,210,20,0.7,0,9.186,9.186,14,NA,NA,NA
12/1/2013,EASTERN,BIHAR,PITHEAD,KAHALGAON TPS,NTPC LIMITED.,CENTRAL,2340,15,38.7,0,385.645,385.645,10,NA,NA,NA
12/1/2013,WESTERN,CHHATTISGARH,RAIL,PATHADI TPP,LANCO AMARKANTAK POWER PVT. LTD.,IPP,600,15,7.5,0,135.26,135.26,18,NA,NA,NA
12/1/2013,WESTERN,CHHATTISGARH,PITHEAD,KORBA-II,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,440,15,7.5,0,262.935,262.935,35,NA,NA,NA
12/1/2013,WESTERN,CHHATTISGARH,RAIL,BHILAI TPS,NTPC-SAIL POWER CO. PVT. LTD.,CENTRAL,500,25,7.1,60.81,278.599,339.409,48,NA,NA,NA
12/1/2013,WESTERN,CHHATTISGARH,RAIL,DSPM TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,500,15,7.8,0,311.33,311.33,40,NA,NA,NA
12/1/2013,WESTERN,CHHATTISGARH,PITHEAD,KORBA-WEST TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,1340,15,12.5,0,351.588,351.588,28,NA,NA,NA
12/1/2013,WESTERN,CHHATTISGARH,PITHEAD,KORBA STPS,NTPC LIMITED.,CENTRAL,2600,15,43.6,0,417.179,417.179,10,NA,NA,NA
12/1/2013,WESTERN,CHHATTISGARH,PITHEAD,SIPAT STPS,NTPC LIMITED.,CENTRAL,2980,20,40.6,0,734.292,734.292,18,NA,NA,NA
12/1/2013,NORTHERN,DELHI,RAIL,RAJGHAT TPS,INDRAPRASTHA POWER GENERATION COMPANY LIMITED,STATE,135,20,1.8,0,79.897,79.897,44,NA,NA,NA
12/1/2013,NORTHERN,DELHI,RAIL,BADARPUR TPS,NTPC LIMITED.,CENTRAL,705,30,11.3,0,239.43,239.43,21,NA,NA,NA
12/1/2013,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,240,30,3.2,5.277,45.656,50.933,16,NA,NA,NA
12/1/2013,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PRIVATE,400,30,5.7,0,105.346,105.346,19,NA,NA,NA
12/1/2013,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,870,30,11.7,0.272,162.276,162.548,14,NA,NA,NA
12/1/2013,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,1350,30,14.7,0,345.709,345.709,24,NA,NA,NA
12/1/2013,WESTERN,GUJARAT,RAIL,WANAKBORI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,1470,30,22.4,0,379.78,379.78,17,NA,NA,NA
12/1/2013,NORTHERN,HARYANA,RAIL,MAHATMA GANDHI TPS,JHAJJAR POWER LTD.,IPP,1320,25,17.8,14.212,45.744,59.956,3,Critical,SuperCritical,Less Receipt
12/1/2013,NORTHERN,HARYANA,RAIL,YAMUNA NAGAR TPS,HARYANA POWER GENERATION CORPORATION LIMITED,STATE,600,25,7.4,0,184.707,184.707,25,NA,NA,NA
12/1/2013,NORTHERN,HARYANA,RAIL,INDIRA GANDHI STPP,ARAVALI POWER COMPANY PRIVATE LIMITED,CENTRAL,1500,25,20.3,175.331,445.489,620.82,31,NA,NA,NA
12/1/2013,NORTHERN,HARYANA,RAIL,PANIPAT TPS,HARYANA POWER GENERATION CORPORATION LIMITED,STATE,1360,25,20.9,0,545.726,545.726,26,NA,NA,NA
12/1/2013,NORTHERN,HARYANA,RAIL,RAJIV GANDHI TPS,HARYANA POWER GENERATION CORPORATION LIMITED,STATE,1200,25,13.1,9.184,548.117,557.301,42,NA,NA,NA
12/1/2013,EASTERN,JHARKHAND,RAIL,CHANDRAPURA(DVC) TPS,DAMODAR VALLEY CORPORATION,CENTRAL,890,20,9.4,0,10.222,10.222,1,Critical,SuperCritical,Less Receipt
12/1/2013,EASTERN,JHARKHAND,RAIL,KODARMA TPP,DAMODAR VALLEY CORPORATION,CENTRAL,1000,20,13.5,0,20.14,20.14,1,Critical,SuperCritical,Less Receipt
12/1/2013,EASTERN,JHARKHAND,RAIL,MAHADEV PRASAD STPP,ADHUNIK ALLOYS AND POWER LTD,IPP,540,20,6.8,0,35.796,35.796,5,Critical,NA,NA
12/1/2013,EASTERN,JHARKHAND,RAIL,PATRATU TPS,JHARKHAND STATE ELECTRICITY BOARD,STATE,770,20,2.7,0,69.691,69.691,26,NA,NA,NA
12/1/2013,EASTERN,JHARKHAND,RAIL,BOKARO `B` TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,8,0,223.63,223.63,28,NA,NA,NA
12/1/2013,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,4.3,0,307.893,307.893,72,NA,NA,NA
12/1/2013,EASTERN,JHARKHAND,RAIL,MAITHON RB TPP,MAITHON POWER LIMITED,IPP,1050,20,14.2,0,347.583,347.583,24,NA,NA,NA
12/1/2013,SOUTHERN,KARNATAKA,RAIL,BELLARY TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,1000,30,13.5,5.118,9.993,15.111,1,Critical,SuperCritical,Coal Sup.for U-2 yet to commen
12/1/2013,SOUTHERN,KARNATAKA,RAIL,RAICHUR TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,1720,30,22.2,0,19.371,19.371,1,Critical,SuperCritical,Less Receipt
12/1/2013,WESTERN,MADHYA PRADESH,PITHEAD,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,450,15,5.6,15.9821,53.6952,69.6773,12,NA,NA,NA
12/1/2013,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,4260,15,54,0,62.305,62.305,1,Critical,SuperCritical,Less Receipt
12/1/2013,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1340,20,15.7,0,205.16989,205.16989,13,NA,NA,NA
12/1/2013,WESTERN,MADHYA PRADESH,RAIL,BINA TPS,JAYPEE BINA THERMAL POWER PLANT,IPP,500,25,7.2,0,219.458,219.458,31,NA,NA,NA
12/1/2013,WESTERN,MADHYA PRADESH,RAIL,SATPURA TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1330,20,18.5,20.17347,573.95859,594.13206,32,NA,NA,NA
12/1/2013,WESTERN,MAHARASHTRA,RAIL,BELA TPS,IDEAL ENERGY PROJECTS LTD.,IPP,270,20,2.6,0,0,0,0,Critical,SuperCritical,Data not received
12/1/2013,WESTERN,MAHARASHTRA,RAIL,AMARAVATI TPS,INDIABULLS POWER LTD.,IPP,540,20,4.8,0,10.254,10.254,2,Critical,SuperCritical,Less Receipt
12/1/2013,WESTERN,MAHARASHTRA,RAIL,EMCO WARORA TPS,EMCO ENERGY LTD,IPP,600,20,3.6,4.679,12.619,17.298,5,Critical,NA,Less Import
12/1/2013,WESTERN,MAHARASHTRA,RAIL,WARDHA WARORA TPP,WARDHA POWER COMPANY LTD,IPP,540,20,5.6,0.19215,27.67217,27.86432,5,Critical,NA,Less Import
12/1/2013,WESTERN,MAHARASHTRA,RAIL,PARLI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1130,25,9.4,0,34.005,34.005,4,Critical,NA,Less Receipt
12/1/2013,WESTERN,MAHARASHTRA,RAIL,DAHANU TPS,RELIANCE INFRASTRUCTURE LTD.,PRIVATE,500,25,9.6,100.635,35.534,136.169,14,NA,NA,NA
12/1/2013,WESTERN,MAHARASHTRA,RAIL,PARAS TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,500,25,6.8,0,59.735,59.735,9,NA,NA,NA
12/1/2013,WESTERN,MAHARASHTRA,RAIL,KHAPARKHEDA TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1340,25,18.7,0,83.75,83.75,4,Critical,NA,Unloading Constraint
12/1/2013,WESTERN,MAHARASHTRA,RAIL,MAUDA TPS,NTPC LIMITED.,CENTRAL,1000,30,6.8,0,159.412,159.412,24,NA,NA,NA
12/1/2013,WESTERN,MAHARASHTRA,RAIL,KORADI TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1040,25,7.7,0,162.206,162.206,21,NA,NA,NA
12/1/2013,WESTERN,MAHARASHTRA,RAIL,TIRORA TPS,ADANI POWER LTD.,IPP,3300,20,19.4,62.48519,218.6373,281.12249,15,NA,NA,NA
12/1/2013,WESTERN,MAHARASHTRA,RAIL,NASIK TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,630,25,12,0,218.906,218.906,18,NA,NA,NA
12/1/2013,WESTERN,MAHARASHTRA,RAIL,BHUSAWAL TPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,1420,20,14,0,278.112,278.112,20,NA,NA,NA
12/1/2013,WESTERN,MAHARASHTRA,RAIL,CHANDRAPUR(MAHARASHTRA) STPS,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,STATE,2340,20,33.1,0,343.881,343.881,10,NA,NA,NA
12/1/2013,EASTERN,ORISSA,PITHEAD,TALCHER STPS,NTPC LIMITED.,CENTRAL,3000,15,50.1,0,26.541,26.541,1,Critical,SuperCritical,Less Receipt
12/1/2013,EASTERN,ORISSA,PITHEAD,TALCHER (OLD) TPS,NTPC LIMITED.,CENTRAL,460,15,8.1,0,96.711,96.711,12,NA,NA,NA
12/1/2013,EASTERN,ORISSA,RAIL,KAMALANGA TPS,GMR ENERGY LIMITED,IPP,1050,20,4.8,0,103.894,103.894,21,NA,NA,NA
12/1/2013,EASTERN,ORISSA,RAIL,STERLITE TPP,STERLITE ENERGY LIMITED,IPP,2400,20,18.7,0,162.507,162.507,9,NA,NA,NA
12/1/2013,EASTERN,ORISSA,PITHEAD,IB VALLEY TPS,ORISSA POWER GENERATION CORPORATION LIMITED,STATE,420,15,7.1,0,176.14092,176.14092,25,NA,NA,NA
12/1/2013,NORTHERN,PUNJAB,RAIL,GND TPS(BHATINDA),PUNJAB STATE POWER CORP. LTD.,STATE,440,30,5.3,0,77.378,77.378,15,NA,NA,NA
12/1/2013,NORTHERN,PUNJAB,RAIL,GH TPS (LEH.MOH.),PUNJAB STATE POWER CORP. LTD.,STATE,920,30,12.3,0,166.405,166.405,14,NA,NA,NA
12/1/2013,NORTHERN,PUNJAB,RAIL,ROPAR TPS,PUNJAB STATE POWER CORP. LTD.,STATE,1260,25,17.7,0,285.28,285.28,16,NA,NA,NA
12/1/2013,NORTHERN,RAJASTHAN,RAIL,CHHABRA TPP,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1000,30,6,0,229.24,229.24,38,NA,NA,NA
12/1/2013,NORTHERN,RAJASTHAN,RAIL,SURATGARH TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1500,30,19.5,26.104,256.911,283.015,15,NA,NA,NA
12/1/2013,NORTHERN,RAJASTHAN,RAIL,KOTA TPS,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1240,30,22.5,0,287.129,287.129,13,NA,NA,NA
12/1/2013,SOUTHERN,TAMIL NADU,INTER MODAL,ENNORE TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,450,30,4.1,0,43.416,43.416,11,NA,NA,NA
12/1/2013,SOUTHERN,TAMIL NADU,INTER MODAL,NORTH CHENNAI TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,1830,30,24.2,48.537,64.536,113.073,5,Critical,NA,Less Import
12/1/2013,SOUTHERN,TAMIL NADU,RAIL,VALLUR TPP,NTPC TAMILNADU ENERGY COMPANY LIMITED,CENTRAL,1500,30,13,0,86.035,86.035,7,NA,NA,NA
12/1/2013,SOUTHERN,TAMIL NADU,INTER MODAL,TUTICORIN TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,1050,30,17.2,35.313,268.031,303.344,18,NA,NA,NA
12/1/2013,SOUTHERN,TAMIL NADU,INTER MODAL,METTUR TPS,TAMIL NADU GENERATION & DISTRIBUTION CORP. LTD.,STATE,1440,30,19.1,116.315,290.083,406.398,21,NA,NA,NA
12/1/2013,NORTHERN,UTTAR PRADESH,RAIL,UNCHAHAR TPS,NTPC LIMITED.,CENTRAL,1050,25,15.9,0,2.179,2.179,0,Critical,SuperCritical,Less Receipt
12/1/2013,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA C TPS,LANCO ANPARA POWER PVT. LTD.,IPP,1200,25,13.6,0,34.895,34.895,3,Critical,SuperCritical,Less Import
12/1/2013,NORTHERN,UTTAR PRADESH,PITHEAD,RIHAND STPS,NTPC LIMITED.,CENTRAL,3000,15,34.7,0,49.123,49.123,1,Critical,SuperCritical,Less Import
12/1/2013,NORTHERN,UTTAR PRADESH,RAIL,TANDA TPS,NTPC LIMITED.,CENTRAL,440,25,8,0,57.76,57.76,7,NA,NA,NA
12/1/2013,NORTHERN,UTTAR PRADESH,RAIL,HARDUAGANJ TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,665,25,7.7,0,58.22,58.22,8,NA,NA,NA
12/1/2013,NORTHERN,UTTAR PRADESH,RAIL,PANKI TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,210,20,2.7,0,68.5,68.5,25,NA,NA,NA
12/1/2013,NORTHERN,UTTAR PRADESH,RAIL,PARICHHA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1140,30,15,0,72.403,72.403,5,Critical,NA,Unloading Constraint
12/1/2013,NORTHERN,UTTAR PRADESH,PITHEAD,SINGRAULI STPS,NTPC LIMITED.,CENTRAL,2000,15,31.6,0,86.004,86.004,3,Critical,SuperCritical,Less Receipt - NCL
12/1/2013,NORTHERN,UTTAR PRADESH,RAIL,ROSA TPP Ph-I,ROSSA POWER SUPPLY CO. LTD.,IPP,1200,25,14.4,54.52,127.215,181.735,13,NA,NA,Inadequate linkage
12/1/2013,NORTHERN,UTTAR PRADESH,RAIL,OBRA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1278,20,12.5,0,160.435,160.435,13,NA,NA,NA
12/1/2013,NORTHERN,UTTAR PRADESH,PITHEAD,ANPARA TPS,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,STATE,1630,15,22.9,0,362.342,362.342,16,NA,NA,NA
12/1/2013,NORTHERN,UTTAR PRADESH,RAIL,DADRI (NCTPP),NTPC LIMITED.,CENTRAL,1820,30,25.2,0,446.64,446.64,18,NA,NA,NA
12/1/2013,EASTERN,WEST BENGAL,RAIL,SANTALDIH TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,980,20,4.8,0,9.028,9.028,2,Critical,SuperCritical,Less Import
12/1/2013,EASTERN,WEST BENGAL,RAIL,D.P.L. TPS,DURGAPUR PROJECTS LIMITED,STATE,880,25,5.9,0,10.337,10.337,2,Critical,SuperCritical,Less Receipt
12/1/2013,EASTERN,WEST BENGAL,RAIL,SAGARDIGHI TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,600,20,7.9,0,11.266,11.266,1,Critical,SuperCritical,Less Import
12/1/2013,EASTERN,WEST BENGAL,RAIL,NEW COSSIPORE TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,160,20,1,0,18.511,18.511,19,NA,NA,NA
12/1/2013,EASTERN,WEST BENGAL,RAIL,BAKRESWAR TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,1050,20,13.7,0,39.228,39.228,3,Critical,SuperCritical,Less Receipt
12/1/2013,EASTERN,WEST BENGAL,RAIL,BANDEL TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,450,20,4.6,1.144,45.338,46.482,10,NA,NA,NA
12/1/2013,EASTERN,WEST BENGAL,RAIL,MEJIA TPS,DAMODAR VALLEY CORPORATION,CENTRAL,2340,20,24.2,0,46.224,46.224,2,Critical,SuperCritical,Less Import
12/1/2013,EASTERN,WEST BENGAL,RAIL,KOLAGHAT TPS,WEST BENGAL POWER DEVELOPMENT CORP. LIMITED,STATE,1260,25,17.3,0,52.004,52.004,3,Critical,SuperCritical,NA
12/1/2013,EASTERN,WEST BENGAL,RAIL,TITAGARH TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,240,20,3.3,0,58.185,58.185,18,NA,NA,NA
12/1/2013,EASTERN,WEST BENGAL,RAIL,SOUTHERN REPL. TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,135,20,2.2,0,60.687,60.687,28,NA,NA,NA
12/1/2013,EASTERN,WEST BENGAL,RAIL,DURGAPUR STEEL TPS,DAMODAR VALLEY CORPORATION,CENTRAL,1000,20,9.4,0,93.293,93.293,10,NA,NA,NA
12/1/2013,EASTERN,WEST BENGAL,PITHEAD,FARAKKA STPS,NTPC LIMITED.,CENTRAL,2100,15,25.2,0,160.962,160.962,6,Critical,NA,NA
12/1/2013,EASTERN,WEST BENGAL,RAIL,BUDGE BUDGE TPS,CALCUTTA ELECTRIC SUPPLY CO. LTD.,PRIVATE,750,20,9.8,0,174.83,174.83,18,NA,NA,NA
12/1/2013,EASTERN,WEST BENGAL,RAIL,DURGAPUR TPS,DAMODAR VALLEY CORPORATION,CENTRAL,340,20,4,0,177.764,177.764,44,NA,NA,NA
12/2/2013,SOUTHERN,ANDHRA PRADESH,RAIL,RAYALASEEMA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,1050,25,15.2,6,1.623,7.623,1,Critical,SuperCritical,Less Import
12/2/2013,SOUTHERN,ANDHRA PRADESH,RAIL,SIMHADRI,NTPC LIMITED.,CENTRAL,2000,25,28.1,0,4.008,4.008,0,Critical,SuperCritical,Less receipt - MCL
12/2/2013,SOUTHERN,ANDHRA PRADESH,PITHEAD,RAMAGUNDEM STPS,NTPC LIMITED.,CENTRAL,2600,15,38.7,0,32.338,32.338,1,Critical,SuperCritical,Less Import
12/2/2013,SOUTHERN,ANDHRA PRADESH,RAIL,KAKATIYA TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,500,25,6.8,0,35.357,35.357,5,Critical,NA,Less Receipt - CCL
12/2/2013,SOUTHERN,ANDHRA PRADESH,RAIL,KOTHAGUDEM TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,1720,20,22.3,0,64.811,64.811,3,Critical,SuperCritical,Less Receipt
12/2/2013,SOUTHERN,ANDHRA PRADESH,RAIL,Dr. N.TATA RAO TPS,ANDHRA PRADESH POWER GENERATION CORP. LIMITED.,STATE,1760,20,27.2,23.24,104.158,127.398,5,Critical,NA,Less Receipt
12/2/2013,EASTERN,BIHAR,RAIL,MUZAFFARPUR TPS,KANTI BIJLEE UTPADAN NIGAM LTD.,CENTRAL,220,20,1.1,0,3.31,3.31,3,Critical,SuperCritical,NA
12/2/2013,EASTERN,BIHAR,RAIL,BARAUNI TPS,BIHAR STATE ELECTRICITY BOARD,STATE,210,20,0.7,0,9.186,9.186,14,NA,NA,NA
12/2/2013,EASTERN,BIHAR,PITHEAD,KAHALGAON TPS,NTPC LIMITED.,CENTRAL,2340,15,38.7,0,390.684,390.684,10,NA,NA,NA
12/2/2013,WESTERN,CHHATTISGARH,RAIL,PATHADI TPP,LANCO AMARKANTAK POWER PVT. LTD.,IPP,600,15,7.5,0,138.704,138.704,18,NA,NA,NA
12/2/2013,WESTERN,CHHATTISGARH,PITHEAD,KORBA-II,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,440,15,7.5,0,260.397,260.397,35,NA,NA,NA
12/2/2013,WESTERN,CHHATTISGARH,RAIL,BHILAI TPS,NTPC-SAIL POWER CO. PVT. LTD.,CENTRAL,500,25,7.1,59.91,272.443,332.353,47,NA,NA,NA
12/2/2013,WESTERN,CHHATTISGARH,RAIL,DSPM TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,500,15,7.8,0,314.104,314.104,40,NA,NA,NA
12/2/2013,WESTERN,CHHATTISGARH,PITHEAD,KORBA-WEST TPS,CHHATTISGARH STATE POWER GENERATION CO. LTD.,STATE,1340,15,12.5,0,351.588,351.588,28,NA,NA,NA
12/2/2013,WESTERN,CHHATTISGARH,PITHEAD,KORBA STPS,NTPC LIMITED.,CENTRAL,2600,15,43.6,0,415.826,415.826,10,NA,NA,NA
12/2/2013,WESTERN,CHHATTISGARH,PITHEAD,SIPAT STPS,NTPC LIMITED.,CENTRAL,2980,20,40.6,0,735.127,735.127,18,NA,NA,NA
12/2/2013,NORTHERN,DELHI,RAIL,RAJGHAT TPS,INDRAPRASTHA POWER GENERATION COMPANY LIMITED,STATE,135,20,1.8,0,79.897,79.897,44,NA,NA,NA
12/2/2013,NORTHERN,DELHI,RAIL,BADARPUR TPS,NTPC LIMITED.,CENTRAL,705,30,11.3,0,233.169,233.169,21,NA,NA,NA
12/2/2013,WESTERN,GUJARAT,RAIL,SIKKA REP. TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,240,30,3.2,4.709,43.092,47.801,15,NA,NA,NA
12/2/2013,WESTERN,GUJARAT,RAIL,SABARMATI (C STATION),TORRENT POWER LTD,PRIVATE,400,30,5.7,0,98.631,98.631,17,NA,NA,NA
12/2/2013,WESTERN,GUJARAT,RAIL,GANDHI NAGAR TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,870,30,11.7,0.272,163.605,163.877,14,NA,NA,NA
12/2/2013,WESTERN,GUJARAT,RAIL,UKAI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,1350,30,14.7,0,337.86,337.86,23,NA,NA,NA
12/2/2013,WESTERN,GUJARAT,RAIL,WANAKBORI TPS,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,STATE,1470,30,22.4,0,373.136,373.136,17,NA,NA,NA
12/2/2013,NORTHERN,HARYANA,RAIL,MAHATMA GANDHI TPS,JHAJJAR POWER LTD.,IPP,1320,25,17.8,17.154,44.309,61.463,3,Critical,SuperCritical,Less Receipt
12/2/2013,NORTHERN,HARYANA,RAIL,YAMUNA NAGAR TPS,HARYANA POWER GENERATION CORPORATION LIMITED,STATE,600,25,7.4,0,180.241,180.241,24,NA,NA,NA
12/2/2013,NORTHERN,HARYANA,RAIL,INDIRA GANDHI STPP,ARAVALI POWER COMPANY PRIVATE LIMITED,CENTRAL,1500,25,20.3,177.05,448.049,625.099,31,NA,NA,NA
12/2/2013,NORTHERN,HARYANA,RAIL,PANIPAT TPS,HARYANA POWER GENERATION CORPORATION LIMITED,STATE,1360,25,20.9,0,538.449,538.449,26,NA,NA,NA
12/2/2013,NORTHERN,HARYANA,RAIL,RAJIV GANDHI TPS,HARYANA POWER GENERATION CORPORATION LIMITED,STATE,1200,25,13.1,7.409,541.016,548.425,42,NA,NA,NA
12/2/2013,EASTERN,JHARKHAND,RAIL,KODARMA TPP,DAMODAR VALLEY CORPORATION,CENTRAL,1000,20,13.5,0,26.667,26.667,2,Critical,SuperCritical,NA
12/2/2013,EASTERN,JHARKHAND,RAIL,MAHADEV PRASAD STPP,ADHUNIK ALLOYS AND POWER LTD,IPP,540,20,6.8,0,35.796,35.796,5,Critical,NA,NA
12/2/2013,EASTERN,JHARKHAND,RAIL,PATRATU TPS,JHARKHAND STATE ELECTRICITY BOARD,STATE,770,20,2.7,0,69.691,69.691,26,NA,NA,NA
12/2/2013,EASTERN,JHARKHAND,RAIL,CHANDRAPURA(DVC) TPS,DAMODAR VALLEY CORPORATION,CENTRAL,890,20,9.4,0,102.624,102.624,11,NA,NA,NA
12/2/2013,EASTERN,JHARKHAND,RAIL,BOKARO `B` TPS,DAMODAR VALLEY CORPORATION,CENTRAL,630,20,8,0,222.599,222.599,28,NA,NA,NA
12/2/2013,EASTERN,JHARKHAND,ROAD,TENUGHAT TPS,TENUGHAT VIDYUT NIGAM LIMITED,STATE,420,20,4.3,0,304.522,304.522,71,NA,NA,NA
12/2/2013,EASTERN,JHARKHAND,RAIL,MAITHON RB TPP,MAITHON POWER LIMITED,IPP,1050,20,14.2,0,312.618,312.618,22,NA,NA,NA
12/2/2013,SOUTHERN,KARNATAKA,RAIL,BELLARY TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,1000,30,13.5,4.296,1.32,5.616,0,Critical,SuperCritical,NA
12/2/2013,SOUTHERN,KARNATAKA,RAIL,RAICHUR TPS,KARNATAKA POWER CORPORATION LIMITED,STATE,1720,30,22.2,0,22.634,22.634,1,Critical,SuperCritical,NA
12/2/2013,WESTERN,MADHYA PRADESH,PITHEAD,AMARKANTAK EXT TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,450,15,5.6,19.1937,49.94754,69.14124,12,NA,NA,NA
12/2/2013,WESTERN,MADHYA PRADESH,PITHEAD,VINDHYACHAL STPS,NTPC LIMITED.,CENTRAL,4260,15,54,0,51.638,51.638,1,Critical,SuperCritical,Less Receipt
12/2/2013,WESTERN,MADHYA PRADESH,RAIL,SANJAY GANDHI TPS,M. P. POWER GENERATING CORPORATION LIMITED,STATE,1340,20,15.7,0,206.35254,206.35254,13,NA,NA,NA
