109.4087
180.9936
119.442
153.9073
136.2953
52.76982
120.0135
79.28471
31.03689
32.86305
32.10955
50.45565
109.8148
181.3997
119.8481
154.3135
136.7014
53.17594
120.4196
79.69083
31.44301
33.26917
32.51567
50.86177
110.2209
181.8059
120.2542
154.7196
137.1075
53.58206
120.8257
80.09695
31.84913
33.67529
32.92179
51.26789
110.6271
182.212
120.6603
155.1257
137.5136
53.98818
121.2318
80.50307
32.25525
34.08141
33.32791
51.67401
111.0332
182.6181
121.0665
155.5318
137.9197
54.3943
121.638
80.90919
32.66137
34.48753
33.73403
52.08013
