0.1068275
1.00975
2.113579
0.0914952
0.5416733
7.844634
53.07902
227.7803
194.9519
0.1036905
0
0
0
0.2018833
1.305712
0
0
7.036767
52.27115
226.9725
194.1441
0
0
0
0
0
0.4978451
0
0
6.2289
51.46329
226.1646
193.3362
0
0
0
0
0
0
0
0
5.421033
50.65542
225.3567
192.5283
0
0
0
0
0
0
0
0
4.613166
49.84755
224.5489
191.7205
0
0
0
